Time,Demand,Temperature,month,week,day_of_week,hour
2022-09-07 21:00:00,2.337,14.6,9,36,2,21
2022-09-07 22:00:00,2.131,10.9,9,36,2,22
2022-09-07 23:00:00,1.741,9.7,9,36,2,23
2022-09-08 00:00:00,1.526,9.1,9,36,3,0
2022-09-08 01:00:00,1.337,8.6,9,36,3,1
2022-09-08 02:00:00,1.27,8.2,9,36,3,2
2022-09-08 03:00:00,1.265,8.5,9,36,3,3
2022-09-08 04:00:00,1.236,7.9,9,36,3,4
2022-09-08 05:00:00,1.247,9.4,9,36,3,5
2022-09-08 06:00:00,1.393,8.0,9,36,3,6
2022-09-08 07:00:00,1.491,9.7,9,36,3,7
2022-09-08 08:00:00,1.653,14.9,9,36,3,8
2022-09-08 09:00:00,1.8,18.1,9,36,3,9
2022-09-08 10:00:00,1.861,20.5,9,36,3,10
2022-09-08 11:00:00,1.932,22.3,9,36,3,11
2022-09-08 12:00:00,2.075,23.6,9,36,3,12
2022-09-08 13:00:00,2.147,24.6,9,36,3,13
2022-09-08 14:00:00,2.031,24.6,9,36,3,14
2022-09-08 15:00:00,2.07,23.0,9,36,3,15
2022-09-08 16:00:00,2.066,21.8,9,36,3,16
2022-09-08 17:00:00,2.065,19.8,9,36,3,17
2022-09-08 18:00:00,2.202,16.6,9,36,3,18
2022-09-08 19:00:00,2.559,14.7,9,36,3,19
2022-09-08 20:00:00,2.509,13.4,9,36,3,20
2022-09-08 21:00:00,2.386,12.3,9,36,3,21
2022-09-08 22:00:00,2.201,12.1,9,36,3,22
2022-09-08 23:00:00,1.917,11.8,9,36,3,23
2022-09-09 00:00:00,1.59,10.9,9,36,4,0
2022-09-09 01:00:00,1.404,10.5,9,36,4,1
2022-09-09 02:00:00,1.367,9.6,9,36,4,2
2022-09-09 03:00:00,1.308,8.6,9,36,4,3
2022-09-09 04:00:00,1.279,7.6,9,36,4,4
2022-09-09 05:00:00,1.282,7.5,9,36,4,5
2022-09-09 06:00:00,1.424,7.4,9,36,4,6
2022-09-09 07:00:00,1.533,10.4,9,36,4,7
2022-09-09 08:00:00,1.734,14.8,9,36,4,8
2022-09-09 09:00:00,1.888,18.1,9,36,4,9
2022-09-09 10:00:00,1.866,20.4,9,36,4,10
2022-09-09 11:00:00,2.001,21.7,9,36,4,11
2022-09-09 12:00:00,2.189,22.4,9,36,4,12
2022-09-09 13:00:00,2.12,22.7,9,36,4,13
2022-09-09 14:00:00,2.322,22.9,9,36,4,14
2022-09-09 15:00:00,2.396,22.9,9,36,4,15
2022-09-09 16:00:00,2.371,22.1,9,36,4,16
2022-09-09 17:00:00,2.381,20.7,9,36,4,17
2022-09-09 18:00:00,2.467,17.2,9,36,4,18
2022-09-09 19:00:00,2.706,15.7,9,36,4,19
2022-09-09 20:00:00,2.674,14.7,9,36,4,20
2022-09-09 21:00:00,2.59,14.3,9,36,4,21
2022-09-09 22:00:00,2.328,14.1,9,36,4,22
2022-09-09 23:00:00,2.042,13.5,9,36,4,23
2022-09-10 00:00:00,1.818,13.6,9,36,5,0
2022-09-10 01:00:00,1.566,13.0,9,36,5,1
2022-09-10 02:00:00,1.414,12.6,9,36,5,2
2022-09-10 03:00:00,1.34,12.0,9,36,5,3
2022-09-10 04:00:00,1.343,11.9,9,36,5,4
2022-09-10 05:00:00,1.369,11.9,9,36,5,5
2022-09-10 06:00:00,1.363,12.4,9,36,5,6
2022-09-10 07:00:00,1.322,12.8,9,36,5,7
2022-09-10 08:00:00,1.567,14.1,9,36,5,8
2022-09-10 09:00:00,1.696,15.6,9,36,5,9
2022-09-10 10:00:00,1.722,17.0,9,36,5,10
2022-09-10 11:00:00,1.898,19.3,9,36,5,11
2022-09-10 12:00:00,1.922,20.1,9,36,5,12
2022-09-10 13:00:00,1.886,20.4,9,36,5,13
2022-09-10 14:00:00,1.891,21.2,9,36,5,14
2022-09-10 15:00:00,1.869,20.7,9,36,5,15
2022-09-10 16:00:00,1.852,20.8,9,36,5,16
2022-09-10 17:00:00,1.871,20.0,9,36,5,17
2022-09-10 18:00:00,1.972,18.7,9,36,5,18
2022-09-10 19:00:00,2.33,15.8,9,36,5,19
2022-09-10 20:00:00,2.334,15.1,9,36,5,20
2022-09-10 21:00:00,2.21,14.4,9,36,5,21
2022-09-10 22:00:00,2.012,13.5,9,36,5,22
2022-09-10 23:00:00,1.844,13.4,9,36,5,23
2022-09-11 00:00:00,1.624,12.8,9,36,6,0
2022-09-11 01:00:00,1.432,12.3,9,36,6,1
2022-09-11 02:00:00,1.365,12.0,9,36,6,2
2022-09-11 03:00:00,1.288,12.2,9,36,6,3
2022-09-11 04:00:00,1.283,11.8,9,36,6,4
2022-09-11 05:00:00,1.257,11.8,9,36,6,5
2022-09-11 06:00:00,1.25,11.1,9,36,6,6
2022-09-11 07:00:00,1.177,12.0,9,36,6,7
2022-09-11 08:00:00,1.333,13.3,9,36,6,8
2022-09-11 09:00:00,1.6,15.0,9,36,6,9
2022-09-11 10:00:00,1.69,16.5,9,36,6,10
2022-09-11 11:00:00,1.768,17.9,9,36,6,11
2022-09-11 12:00:00,1.879,19.4,9,36,6,12
2022-09-11 13:00:00,1.846,20.1,9,36,6,13
2022-09-11 14:00:00,1.861,20.7,9,36,6,14
2022-09-11 15:00:00,1.895,20.7,9,36,6,15
2022-09-11 16:00:00,1.919,20.7,9,36,6,16
2022-09-11 17:00:00,1.912,20.3,9,36,6,17
2022-09-11 18:00:00,2.035,16.5,9,36,6,18
2022-09-11 19:00:00,2.436,14.3,9,36,6,19
2022-09-11 20:00:00,2.486,12.5,9,36,6,20
2022-09-11 21:00:00,2.362,11.8,9,36,6,21
2022-09-11 22:00:00,2.102,11.3,9,36,6,22
2022-09-11 23:00:00,1.763,10.9,9,36,6,23
2022-09-12 00:00:00,1.592,10.2,9,37,0,0
2022-09-12 01:00:00,1.416,9.6,9,37,0,1
2022-09-12 02:00:00,1.324,9.1,9,37,0,2
2022-09-12 03:00:00,1.304,8.8,9,37,0,3
2022-09-12 04:00:00,1.296,8.0,9,37,0,4
2022-09-12 05:00:00,1.249,7.6,9,37,0,5
2022-09-12 06:00:00,1.455,6.7,9,37,0,6
2022-09-12 07:00:00,1.576,9.3,9,37,0,7
2022-09-12 08:00:00,1.776,13.8,9,37,0,8
2022-09-12 09:00:00,1.915,16.8,9,37,0,9
2022-09-12 10:00:00,1.947,19.3,9,37,0,10
2022-09-12 11:00:00,2.146,21.2,9,37,0,11
2022-09-12 12:00:00,2.218,23.1,9,37,0,12
2022-09-12 13:00:00,2.073,24.5,9,37,0,13
2022-09-12 14:00:00,2.099,22.9,9,37,0,14
2022-09-12 15:00:00,2.156,21.9,9,37,0,15
2022-09-12 16:00:00,2.2,19.5,9,37,0,16
2022-09-12 17:00:00,2.184,18.0,9,37,0,17
2022-09-12 18:00:00,2.229,15.5,9,37,0,18
2022-09-12 19:00:00,2.589,13.9,9,37,0,19
2022-09-12 20:00:00,2.565,13.6,9,37,0,20
2022-09-12 21:00:00,2.492,13.4,9,37,0,21
2022-09-12 22:00:00,2.241,13.2,9,37,0,22
2022-09-12 23:00:00,1.928,13.1,9,37,0,23
2022-09-13 00:00:00,1.594,12.3,9,37,1,0
2022-09-13 01:00:00,1.444,11.1,9,37,1,1
2022-09-13 02:00:00,1.327,9.4,9,37,1,2
2022-09-13 03:00:00,1.291,8.2,9,37,1,3
2022-09-13 04:00:00,1.302,7.2,9,37,1,4
2022-09-13 05:00:00,1.303,7.4,9,37,1,5
2022-09-13 06:00:00,1.48,7.3,9,37,1,6
2022-09-13 07:00:00,1.624,10.0,9,37,1,7
2022-09-13 08:00:00,1.769,12.8,9,37,1,8
2022-09-13 09:00:00,1.922,16.0,9,37,1,9
2022-09-13 10:00:00,1.953,19.2,9,37,1,10
2022-09-13 11:00:00,2.061,21.8,9,37,1,11
2022-09-13 12:00:00,2.128,23.7,9,37,1,12
2022-09-13 13:00:00,2.051,25.1,9,37,1,13
2022-09-13 14:00:00,2.077,24.7,9,37,1,14
2022-09-13 15:00:00,2.142,21.9,9,37,1,15
2022-09-13 16:00:00,2.147,20.1,9,37,1,16
2022-09-13 17:00:00,2.167,19.2,9,37,1,17
2022-09-13 18:00:00,2.18,16.6,9,37,1,18
2022-09-13 19:00:00,2.638,14.6,9,37,1,19
2022-09-13 20:00:00,2.561,14.0,9,37,1,20
2022-09-13 21:00:00,2.435,12.9,9,37,1,21
2022-09-13 22:00:00,2.264,12.6,9,37,1,22
2022-09-13 23:00:00,1.832,12.8,9,37,1,23
2022-09-14 00:00:00,1.569,12.5,9,37,2,0
2022-09-14 01:00:00,1.426,11.8,9,37,2,1
2022-09-14 02:00:00,1.32,10.8,9,37,2,2
2022-09-14 03:00:00,1.326,10.4,9,37,2,3
2022-09-14 04:00:00,1.278,9.8,9,37,2,4
2022-09-14 05:00:00,1.303,9.1,9,37,2,5
2022-09-14 06:00:00,1.461,7.7,9,37,2,6
2022-09-14 07:00:00,1.547,11.1,9,37,2,7
2022-09-14 08:00:00,1.65,15.2,9,37,2,8
2022-09-14 09:00:00,1.796,18.3,9,37,2,9
2022-09-14 10:00:00,1.945,20.9,9,37,2,10
2022-09-14 11:00:00,2.054,22.5,9,37,2,11
2022-09-14 12:00:00,2.088,24.2,9,37,2,12
2022-09-14 13:00:00,1.96,22.4,9,37,2,13
2022-09-14 14:00:00,2.029,20.1,9,37,2,14
2022-09-14 15:00:00,1.991,17.9,9,37,2,15
2022-09-14 16:00:00,2.089,16.2,9,37,2,16
2022-09-14 17:00:00,2.069,15.2,9,37,2,17
2022-09-14 18:00:00,2.224,14.3,9,37,2,18
2022-09-14 19:00:00,2.61,14.0,9,37,2,19
2022-09-14 20:00:00,2.542,13.3,9,37,2,20
2022-09-14 21:00:00,2.406,12.8,9,37,2,21
2022-09-14 22:00:00,2.178,11.8,9,37,2,22
2022-09-14 23:00:00,1.852,11.4,9,37,2,23
2022-09-15 00:00:00,1.581,11.1,9,37,3,0
2022-09-15 01:00:00,1.386,10.7,9,37,3,1
2022-09-15 02:00:00,1.321,9.9,9,37,3,2
2022-09-15 03:00:00,1.273,10.0,9,37,3,3
2022-09-15 04:00:00,1.265,10.1,9,37,3,4
2022-09-15 05:00:00,1.3,9.1,9,37,3,5
2022-09-15 06:00:00,1.436,7.9,9,37,3,6
2022-09-15 07:00:00,1.46,11.6,9,37,3,7
2022-09-15 08:00:00,1.651,14.3,9,37,3,8
2022-09-15 09:00:00,1.761,17.4,9,37,3,9
2022-09-15 10:00:00,1.92,19.8,9,37,3,10
2022-09-15 11:00:00,2.038,21.8,9,37,3,11
2022-09-15 12:00:00,2.14,23.5,9,37,3,12
2022-09-15 13:00:00,2.115,24.7,9,37,3,13
2022-09-15 14:00:00,2.129,19.7,9,37,3,14
2022-09-15 15:00:00,2.13,20.4,9,37,3,15
2022-09-15 16:00:00,2.178,17.7,9,37,3,16
2022-09-15 17:00:00,2.21,16.6,9,37,3,17
2022-09-15 18:00:00,2.31,14.9,9,37,3,18
2022-09-15 19:00:00,2.639,14.1,9,37,3,19
2022-09-15 20:00:00,2.481,13.4,9,37,3,20
2022-09-15 21:00:00,2.451,13.1,9,37,3,21
2022-09-15 22:00:00,2.226,12.6,9,37,3,22
2022-09-15 23:00:00,1.878,12.1,9,37,3,23
2022-09-16 00:00:00,1.61,11.8,9,37,4,0
2022-09-16 01:00:00,1.417,11.6,9,37,4,1
2022-09-16 02:00:00,1.32,11.6,9,37,4,2
2022-09-16 03:00:00,1.289,11.6,9,37,4,3
2022-09-16 04:00:00,1.29,11.2,9,37,4,4
2022-09-16 05:00:00,1.295,10.8,9,37,4,5
2022-09-16 06:00:00,1.463,11.0,9,37,4,6
2022-09-16 07:00:00,1.563,11.4,9,37,4,7
2022-09-16 08:00:00,1.649,11.3,9,37,4,8
2022-09-16 09:00:00,1.801,11.9,9,37,4,9
2022-09-16 10:00:00,1.914,13.0,9,37,4,10
2022-09-16 11:00:00,1.931,14.3,9,37,4,11
2022-09-16 12:00:00,2.075,15.9,9,37,4,12
2022-09-16 13:00:00,2.056,16.5,9,37,4,13
2022-09-16 14:00:00,2.105,16.9,9,37,4,14
2022-09-16 15:00:00,2.076,17.4,9,37,4,15
2022-09-16 16:00:00,2.085,17.2,9,37,4,16
2022-09-16 17:00:00,2.066,17.1,9,37,4,17
2022-09-16 18:00:00,2.208,15.9,9,37,4,18
2022-09-16 19:00:00,2.483,13.2,9,37,4,19
2022-09-16 20:00:00,2.504,13.1,9,37,4,20
2022-09-16 21:00:00,2.366,12.6,9,37,4,21
2022-09-16 22:00:00,2.199,11.4,9,37,4,22
2022-09-16 23:00:00,1.851,11.2,9,37,4,23
2022-09-17 00:00:00,1.609,10.7,9,37,5,0
2022-09-17 01:00:00,1.477,10.8,9,37,5,1
2022-09-17 02:00:00,1.34,11.5,9,37,5,2
2022-09-17 03:00:00,1.341,11.2,9,37,5,3
2022-09-17 04:00:00,1.255,10.6,9,37,5,4
2022-09-17 05:00:00,1.266,11.3,9,37,5,5
2022-09-17 06:00:00,1.297,10.8,9,37,5,6
2022-09-17 07:00:00,1.318,11.6,9,37,5,7
2022-09-17 08:00:00,1.521,13.3,9,37,5,8
2022-09-17 09:00:00,1.749,16.0,9,37,5,9
2022-09-17 10:00:00,1.949,18.0,9,37,5,10
2022-09-17 11:00:00,2.076,19.7,9,37,5,11
2022-09-17 12:00:00,2.184,21.5,9,37,5,12
2022-09-17 13:00:00,2.2,20.6,9,37,5,13
2022-09-17 14:00:00,2.088,17.9,9,37,5,14
2022-09-17 15:00:00,2.016,17.8,9,37,5,15
2022-09-17 16:00:00,2.044,16.0,9,37,5,16
2022-09-17 17:00:00,2.085,14.8,9,37,5,17
2022-09-17 18:00:00,2.272,13.4,9,37,5,18
2022-09-17 19:00:00,2.474,12.1,9,37,5,19
2022-09-17 20:00:00,2.442,10.6,9,37,5,20
2022-09-17 21:00:00,2.288,10.4,9,37,5,21
2022-09-17 22:00:00,2.16,11.3,9,37,5,22
2022-09-17 23:00:00,1.917,11.9,9,37,5,23
2022-09-18 00:00:00,1.737,11.9,9,37,6,0
2022-09-18 01:00:00,1.494,11.4,9,37,6,1
2022-09-18 02:00:00,1.396,10.7,9,37,6,2
2022-09-18 03:00:00,1.368,9.8,9,37,6,3
2022-09-18 04:00:00,1.339,8.1,9,37,6,4
2022-09-18 05:00:00,1.347,6.6,9,37,6,5
2022-09-18 06:00:00,1.314,5.9,9,37,6,6
2022-09-18 07:00:00,1.215,9.5,9,37,6,7
2022-09-18 08:00:00,1.39,13.5,9,37,6,8
2022-09-18 09:00:00,1.569,16.6,9,37,6,9
2022-09-18 10:00:00,1.648,19.4,9,37,6,10
2022-09-18 11:00:00,1.7,21.2,9,37,6,11
2022-09-18 12:00:00,1.781,22.9,9,37,6,12
2022-09-18 13:00:00,1.802,23.6,9,37,6,13
2022-09-18 14:00:00,1.772,22.3,9,37,6,14
2022-09-18 15:00:00,1.715,20.5,9,37,6,15
2022-09-18 16:00:00,1.772,19.2,9,37,6,16
2022-09-18 17:00:00,1.789,17.5,9,37,6,17
2022-09-18 18:00:00,2.079,15.1,9,37,6,18
2022-09-18 19:00:00,2.29,13.4,9,37,6,19
2022-09-18 20:00:00,2.271,13.3,9,37,6,20
2022-09-18 21:00:00,2.174,13.0,9,37,6,21
2022-09-18 22:00:00,1.921,13.0,9,37,6,22
2022-09-18 23:00:00,1.67,12.8,9,37,6,23
2022-09-19 00:00:00,1.443,12.7,9,38,0,0
2022-09-19 01:00:00,1.355,12.6,9,38,0,1
2022-09-19 02:00:00,1.273,12.2,9,38,0,2
2022-09-19 03:00:00,1.247,11.7,9,38,0,3
2022-09-19 04:00:00,1.264,11.5,9,38,0,4
2022-09-19 05:00:00,1.247,10.9,9,38,0,5
2022-09-19 06:00:00,1.453,9.7,9,38,0,6
2022-09-19 07:00:00,1.573,11.6,9,38,0,7
2022-09-19 08:00:00,1.744,13.3,9,38,0,8
2022-09-19 09:00:00,1.797,15.9,9,38,0,9
2022-09-19 10:00:00,1.89,18.2,9,38,0,10
2022-09-19 11:00:00,1.932,19.8,9,38,0,11
2022-09-19 12:00:00,2.055,21.3,9,38,0,12
2022-09-19 13:00:00,1.955,22.0,9,38,0,13
2022-09-19 14:00:00,1.961,20.9,9,38,0,14
2022-09-19 15:00:00,2.127,18.3,9,38,0,15
2022-09-19 16:00:00,2.101,17.1,9,38,0,16
2022-09-19 17:00:00,2.045,15.7,9,38,0,17
2022-09-19 18:00:00,2.054,13.5,9,38,0,18
2022-09-19 19:00:00,2.509,12.9,9,38,0,19
2022-09-19 20:00:00,2.52,12.7,9,38,0,20
2022-09-19 21:00:00,2.387,12.2,9,38,0,21
2022-09-19 22:00:00,2.138,12.1,9,38,0,22
2022-09-19 23:00:00,1.828,12.0,9,38,0,23
2022-09-20 00:00:00,1.508,12.0,9,38,1,0
2022-09-20 01:00:00,1.377,12.2,9,38,1,1
2022-09-20 02:00:00,1.285,11.8,9,38,1,2
2022-09-20 03:00:00,1.266,11.8,9,38,1,3
2022-09-20 04:00:00,1.257,11.6,9,38,1,4
2022-09-20 05:00:00,1.269,11.5,9,38,1,5
2022-09-20 06:00:00,1.447,11.6,9,38,1,6
2022-09-20 07:00:00,1.546,11.7,9,38,1,7
2022-09-20 08:00:00,1.722,12.8,9,38,1,8
2022-09-20 09:00:00,1.791,14.1,9,38,1,9
2022-09-20 10:00:00,1.83,17.2,9,38,1,10
2022-09-20 11:00:00,2.011,18.1,9,38,1,11
2022-09-20 12:00:00,2.069,20.5,9,38,1,12
2022-09-20 13:00:00,1.98,20.9,9,38,1,13
2022-09-20 14:00:00,1.989,18.8,9,38,1,14
2022-09-20 15:00:00,1.977,18.0,9,38,1,15
2022-09-20 16:00:00,1.983,16.7,9,38,1,16
2022-09-20 17:00:00,2.019,15.3,9,38,1,17
2022-09-20 18:00:00,2.203,13.9,9,38,1,18
2022-09-20 19:00:00,2.534,13.1,9,38,1,19
2022-09-20 20:00:00,2.508,12.5,9,38,1,20
2022-09-20 21:00:00,2.368,12.4,9,38,1,21
2022-09-20 22:00:00,2.108,11.7,9,38,1,22
2022-09-20 23:00:00,1.8,11.6,9,38,1,23
2022-09-21 00:00:00,1.514,11.5,9,38,2,0
2022-09-21 01:00:00,1.368,10.4,9,38,2,1
2022-09-21 02:00:00,1.283,9.7,9,38,2,2
2022-09-21 03:00:00,1.255,9.7,9,38,2,3
2022-09-21 04:00:00,1.284,9.4,9,38,2,4
2022-09-21 05:00:00,1.215,8.9,9,38,2,5
2022-09-21 06:00:00,1.494,8.6,9,38,2,6
2022-09-21 07:00:00,1.526,9.5,9,38,2,7
2022-09-21 08:00:00,1.691,13.1,9,38,2,8
2022-09-21 09:00:00,1.902,15.5,9,38,2,9
2022-09-21 10:00:00,2.107,17.9,9,38,2,10
2022-09-21 11:00:00,2.243,19.9,9,38,2,11
2022-09-21 12:00:00,2.383,20.8,9,38,2,12
2022-09-21 13:00:00,2.205,20.3,9,38,2,13
2022-09-21 14:00:00,2.275,18.4,9,38,2,14
2022-09-21 15:00:00,2.43,18.4,9,38,2,15
2022-09-21 16:00:00,2.379,16.7,9,38,2,16
2022-09-21 17:00:00,2.299,15.2,9,38,2,17
2022-09-21 18:00:00,2.404,13.6,9,38,2,18
2022-09-21 19:00:00,2.633,12.9,9,38,2,19
2022-09-21 20:00:00,2.708,12.6,9,38,2,20
2022-09-21 21:00:00,2.519,12.2,9,38,2,21
2022-09-21 22:00:00,2.294,12.0,9,38,2,22
2022-09-21 23:00:00,1.917,10.8,9,38,2,23
2022-09-22 00:00:00,1.607,12.2,9,38,3,0
2022-09-22 01:00:00,1.445,10.8,9,38,3,1
2022-09-22 02:00:00,1.317,9.6,9,38,3,2
2022-09-22 03:00:00,1.31,8.4,9,38,3,3
2022-09-22 04:00:00,1.29,8.3,9,38,3,4
2022-09-22 05:00:00,1.3,10.1,9,38,3,5
2022-09-22 06:00:00,1.419,10.4,9,38,3,6
2022-09-22 07:00:00,1.598,10.7,9,38,3,7
2022-09-22 08:00:00,1.686,13.2,9,38,3,8
2022-09-22 09:00:00,1.966,16.0,9,38,3,9
2022-09-22 10:00:00,1.877,18.6,9,38,3,10
2022-09-22 11:00:00,2.089,20.5,9,38,3,11
2022-09-22 12:00:00,2.078,22.3,9,38,3,12
2022-09-22 13:00:00,2.045,23.1,9,38,3,13
2022-09-22 14:00:00,2.085,19.3,9,38,3,14
2022-09-22 15:00:00,2.152,17.7,9,38,3,15
2022-09-22 16:00:00,2.177,16.6,9,38,3,16
2022-09-22 17:00:00,2.237,16.6,9,38,3,17
2022-09-22 18:00:00,2.204,14.9,9,38,3,18
2022-09-22 19:00:00,2.613,12.8,9,38,3,19
2022-09-22 20:00:00,2.548,13.2,9,38,3,20
2022-09-22 21:00:00,2.467,12.7,9,38,3,21
2022-09-22 22:00:00,2.264,11.8,9,38,3,22
2022-09-22 23:00:00,1.86,12.6,9,38,3,23
2022-09-23 00:00:00,1.629,11.9,9,38,4,0
2022-09-23 01:00:00,1.425,10.1,9,38,4,1
2022-09-23 02:00:00,1.331,9.9,9,38,4,2
2022-09-23 03:00:00,1.328,10.0,9,38,4,3
2022-09-23 04:00:00,1.321,9.9,9,38,4,4
2022-09-23 05:00:00,1.289,8.5,9,38,4,5
2022-09-23 06:00:00,1.466,8.5,9,38,4,6
2022-09-23 07:00:00,1.557,9.7,9,38,4,7
2022-09-23 08:00:00,1.719,14.2,9,38,4,8
2022-09-23 09:00:00,1.869,17.4,9,38,4,9
2022-09-23 10:00:00,1.943,19.6,9,38,4,10
2022-09-23 11:00:00,2.206,21.1,9,38,4,11
2022-09-23 12:00:00,2.177,22.4,9,38,4,12
2022-09-23 13:00:00,2.118,23.9,9,38,4,13
2022-09-23 14:00:00,2.015,23.7,9,38,4,14
2022-09-23 15:00:00,2.081,22.8,9,38,4,15
2022-09-23 16:00:00,2.142,20.6,9,38,4,16
2022-09-23 17:00:00,2.197,18.6,9,38,4,17
2022-09-23 18:00:00,2.184,15.5,9,38,4,18
2022-09-23 19:00:00,2.623,14.4,9,38,4,19
2022-09-23 20:00:00,2.493,13.4,9,38,4,20
2022-09-23 21:00:00,2.364,13.0,9,38,4,21
2022-09-23 22:00:00,2.246,11.7,9,38,4,22
2022-09-23 23:00:00,1.912,11.8,9,38,4,23
2022-09-24 00:00:00,1.639,9.5,9,38,5,0
2022-09-24 01:00:00,1.482,10.6,9,38,5,1
2022-09-24 02:00:00,1.346,10.3,9,38,5,2
2022-09-24 03:00:00,1.334,10.4,9,38,5,3
2022-09-24 04:00:00,1.313,11.3,9,38,5,4
2022-09-24 05:00:00,1.282,10.4,9,38,5,5
2022-09-24 06:00:00,1.321,8.5,9,38,5,6
2022-09-24 07:00:00,1.303,11.6,9,38,5,7
2022-09-24 08:00:00,1.509,14.3,9,38,5,8
2022-09-24 09:00:00,1.673,16.8,9,38,5,9
2022-09-24 10:00:00,1.839,18.7,9,38,5,10
2022-09-24 11:00:00,1.958,19.0,9,38,5,11
2022-09-24 12:00:00,2.025,18.5,9,38,5,12
2022-09-24 13:00:00,1.956,18.7,9,38,5,13
2022-09-24 14:00:00,1.906,19.7,9,38,5,14
2022-09-24 15:00:00,1.962,17.2,9,38,5,15
2022-09-24 16:00:00,1.943,14.8,9,38,5,16
2022-09-24 17:00:00,1.949,14.4,9,38,5,17
2022-09-24 18:00:00,2.154,13.6,9,38,5,18
2022-09-24 19:00:00,2.44,12.8,9,38,5,19
2022-09-24 20:00:00,2.403,12.1,9,38,5,20
2022-09-24 21:00:00,2.282,11.2,9,38,5,21
2022-09-24 22:00:00,2.127,12.6,9,38,5,22
2022-09-24 23:00:00,1.883,13.0,9,38,5,23
2022-09-25 00:00:00,1.734,13.0,9,38,6,0
2022-09-25 01:00:00,1.508,12.5,9,38,6,1
2022-09-25 02:00:00,1.437,12.1,9,38,6,2
2022-09-25 03:00:00,1.393,11.9,9,38,6,3
2022-09-25 04:00:00,1.325,11.7,9,38,6,4
2022-09-25 05:00:00,1.306,11.2,9,38,6,5
2022-09-25 06:00:00,1.306,10.7,9,38,6,6
2022-09-25 07:00:00,1.231,12.1,9,38,6,7
2022-09-25 08:00:00,1.36,14.6,9,38,6,8
2022-09-25 09:00:00,1.555,17.4,9,38,6,9
2022-09-25 10:00:00,1.682,20.1,9,38,6,10
2022-09-25 11:00:00,1.761,21.8,9,38,6,11
2022-09-25 12:00:00,1.808,23.2,9,38,6,12
2022-09-25 13:00:00,1.747,22.7,9,38,6,13
2022-09-25 14:00:00,1.764,18.8,9,38,6,14
2022-09-25 15:00:00,1.794,15.3,9,38,6,15
2022-09-25 16:00:00,1.84,15.4,9,38,6,16
2022-09-25 17:00:00,1.812,14.2,9,38,6,17
2022-09-25 18:00:00,1.923,13.5,9,38,6,18
2022-09-25 19:00:00,2.319,12.6,9,38,6,19
2022-09-25 20:00:00,2.347,12.1,9,38,6,20
2022-09-25 21:00:00,2.244,10.8,9,38,6,21
2022-09-25 22:00:00,2.04,10.5,9,38,6,22
2022-09-25 23:00:00,1.8,11.5,9,38,6,23
2022-09-26 00:00:00,1.538,11.4,9,39,0,0
2022-09-26 01:00:00,1.392,11.3,9,39,0,1
2022-09-26 02:00:00,1.311,11.6,9,39,0,2
2022-09-26 03:00:00,1.257,10.4,9,39,0,3
2022-09-26 04:00:00,1.239,10.2,9,39,0,4
2022-09-26 05:00:00,1.231,10.8,9,39,0,5
2022-09-26 06:00:00,1.39,9.3,9,39,0,6
2022-09-26 07:00:00,1.521,12.2,9,39,0,7
2022-09-26 08:00:00,1.685,14.2,9,39,0,8
2022-09-26 09:00:00,1.84,16.6,9,39,0,9
2022-09-26 10:00:00,1.887,19.8,9,39,0,10
2022-09-26 11:00:00,1.968,21.4,9,39,0,11
2022-09-26 12:00:00,2.085,22.0,9,39,0,12
2022-09-26 13:00:00,2.0,22.8,9,39,0,13
2022-09-26 14:00:00,1.985,19.4,9,39,0,14
2022-09-26 15:00:00,1.993,20.1,9,39,0,15
2022-09-26 16:00:00,1.947,19.7,9,39,0,16
2022-09-26 17:00:00,1.997,18.3,9,39,0,17
2022-09-26 18:00:00,2.13,15.9,9,39,0,18
2022-09-26 19:00:00,2.423,14.1,9,39,0,19
2022-09-26 20:00:00,2.504,12.3,9,39,0,20
2022-09-26 21:00:00,2.328,12.2,9,39,0,21
2022-09-26 22:00:00,2.096,11.9,9,39,0,22
2022-09-26 23:00:00,1.803,10.9,9,39,0,23
2022-09-27 00:00:00,1.52,10.0,9,39,1,0
2022-09-27 01:00:00,1.384,9.2,9,39,1,1
2022-09-27 02:00:00,1.324,8.6,9,39,1,2
2022-09-27 03:00:00,1.293,8.1,9,39,1,3
2022-09-27 04:00:00,1.25,6.4,9,39,1,4
2022-09-27 05:00:00,1.209,6.6,9,39,1,5
2022-09-27 06:00:00,1.389,6.2,9,39,1,6
2022-09-27 07:00:00,1.527,10.3,9,39,1,7
2022-09-27 08:00:00,1.679,14.3,9,39,1,8
2022-09-27 09:00:00,1.855,17.8,9,39,1,9
2022-09-27 10:00:00,1.834,20.2,9,39,1,10
2022-09-27 11:00:00,1.975,21.7,9,39,1,11
2022-09-27 12:00:00,2.08,22.8,9,39,1,12
2022-09-27 13:00:00,2.037,22.7,9,39,1,13
2022-09-27 14:00:00,2.087,23.0,9,39,1,14
2022-09-27 15:00:00,2.019,22.9,9,39,1,15
2022-09-27 16:00:00,2.147,22.1,9,39,1,16
2022-09-27 17:00:00,2.126,20.3,9,39,1,17
2022-09-27 18:00:00,2.269,16.1,9,39,1,18
2022-09-27 19:00:00,2.534,14.5,9,39,1,19
2022-09-27 20:00:00,2.498,13.1,9,39,1,20
2022-09-27 21:00:00,2.386,12.2,9,39,1,21
